image_path,sentiment
MVSA_Single/data/1436.jpg,negative
MVSA_Single/data/1437.jpg,positive
MVSA_Single/data/1438.jpg,positive
MVSA_Single/data/1439.jpg,neutral
MVSA_Single/data/1440.jpg,positive
MVSA_Single/data/1441.jpg,neutral
MVSA_Single/data/1442.jpg,positive
MVSA_Single/data/1443.jpg,negative
MVSA_Single/data/1444.jpg,negative
MVSA_Single/data/1445.jpg,negative
MVSA_Single/data/1446.jpg,neutral
MVSA_Single/data/1447.jpg,positive
MVSA_Single/data/1448.jpg,positive
MVSA_Single/data/1449.jpg,positive
MVSA_Single/data/1450.jpg,negative
MVSA_Single/data/1451.jpg,negative
MVSA_Single/data/1452.jpg,positive
MVSA_Single/data/1453.jpg,positive
MVSA_Single/data/1454.jpg,positive
MVSA_Single/data/1455.jpg,negative
MVSA_Single/data/1456.jpg,positive
MVSA_Single/data/1457.jpg,neutral
MVSA_Single/data/1458.jpg,positive
MVSA_Single/data/1459.jpg,positive
MVSA_Single/data/1460.jpg,negative
MVSA_Single/data/1461.jpg,positive
MVSA_Single/data/1462.jpg,positive
MVSA_Single/data/1463.jpg,neutral
MVSA_Single/data/1464.jpg,positive
MVSA_Single/data/1465.jpg,positive
MVSA_Single/data/1466.jpg,positive
MVSA_Single/data/1467.jpg,positive
MVSA_Single/data/1468.jpg,positive
MVSA_Single/data/1469.jpg,positive
MVSA_Single/data/1470.jpg,positive
MVSA_Single/data/1471.jpg,neutral
MVSA_Single/data/1472.jpg,positive
MVSA_Single/data/1473.jpg,positive
MVSA_Single/data/1474.jpg,positive
MVSA_Single/data/1475.jpg,positive
MVSA_Single/data/1476.jpg,positive
MVSA_Single/data/1477.jpg,positive
MVSA_Single/data/1478.jpg,negative
MVSA_Single/data/1479.jpg,positive
MVSA_Single/data/1480.jpg,negative
MVSA_Single/data/1481.jpg,neutral
MVSA_Single/data/1482.jpg,negative
MVSA_Single/data/1483.jpg,neutral
MVSA_Single/data/1484.jpg,positive
MVSA_Single/data/1485.jpg,negative
MVSA_Single/data/1486.jpg,negative
MVSA_Single/data/1487.jpg,positive
MVSA_Single/data/1488.jpg,negative
MVSA_Single/data/1489.jpg,positive
MVSA_Single/data/1490.jpg,negative
MVSA_Single/data/1491.jpg,positive
MVSA_Single/data/1492.jpg,negative
MVSA_Single/data/1493.jpg,positive
MVSA_Single/data/1494.jpg,positive
MVSA_Single/data/1495.jpg,positive
MVSA_Single/data/1496.jpg,positive
MVSA_Single/data/1497.jpg,positive
MVSA_Single/data/1498.jpg,negative
MVSA_Single/data/1499.jpg,positive
MVSA_Single/data/1500.jpg,positive
MVSA_Single/data/1501.jpg,positive
MVSA_Single/data/1502.jpg,negative
MVSA_Single/data/1503.jpg,positive
MVSA_Single/data/1504.jpg,positive
MVSA_Single/data/1505.jpg,positive
MVSA_Single/data/1506.jpg,positive
MVSA_Single/data/1507.jpg,negative
MVSA_Single/data/1508.jpg,negative
MVSA_Single/data/1509.jpg,neutral
MVSA_Single/data/1510.jpg,negative
MVSA_Single/data/1511.jpg,neutral
MVSA_Single/data/1512.jpg,negative
MVSA_Single/data/1513.jpg,negative
MVSA_Single/data/1514.jpg,negative
MVSA_Single/data/1515.jpg,negative
MVSA_Single/data/1516.jpg,negative
MVSA_Single/data/1517.jpg,negative
MVSA_Single/data/1518.jpg,positive
MVSA_Single/data/1519.jpg,positive
MVSA_Single/data/1520.jpg,negative
MVSA_Single/data/1521.jpg,positive
MVSA_Single/data/1522.jpg,positive
MVSA_Single/data/1523.jpg,positive
MVSA_Single/data/1524.jpg,positive
MVSA_Single/data/1525.jpg,positive
MVSA_Single/data/1526.jpg,negative
MVSA_Single/data/1527.jpg,negative
MVSA_Single/data/1528.jpg,negative
MVSA_Single/data/1529.jpg,positive
MVSA_Single/data/1530.jpg,negative
MVSA_Single/data/1531.jpg,positive
MVSA_Single/data/1532.jpg,negative
MVSA_Single/data/1533.jpg,negative
MVSA_Single/data/1534.jpg,negative
MVSA_Single/data/1535.jpg,positive
MVSA_Single/data/1536.jpg,positive
MVSA_Single/data/1537.jpg,negative
MVSA_Single/data/1538.jpg,negative
MVSA_Single/data/1539.jpg,positive
MVSA_Single/data/1540.jpg,negative
MVSA_Single/data/1541.jpg,positive
MVSA_Single/data/1542.jpg,positive
MVSA_Single/data/1543.jpg,negative
MVSA_Single/data/1544.jpg,negative
MVSA_Single/data/1545.jpg,negative
MVSA_Single/data/1546.jpg,negative
MVSA_Single/data/1547.jpg,negative
MVSA_Single/data/1548.jpg,negative
MVSA_Single/data/1549.jpg,neutral
MVSA_Single/data/1550.jpg,positive
MVSA_Single/data/1551.jpg,neutral
MVSA_Single/data/1552.jpg,positive
MVSA_Single/data/1553.jpg,positive
MVSA_Single/data/1554.jpg,positive
MVSA_Single/data/1555.jpg,positive
MVSA_Single/data/1556.jpg,positive
MVSA_Single/data/1557.jpg,positive
MVSA_Single/data/1558.jpg,positive
MVSA_Single/data/1559.jpg,positive
MVSA_Single/data/1560.jpg,positive
MVSA_Single/data/1561.jpg,negative
MVSA_Single/data/1562.jpg,positive
MVSA_Single/data/1563.jpg,positive
MVSA_Single/data/1564.jpg,negative
MVSA_Single/data/1565.jpg,negative
MVSA_Single/data/1566.jpg,negative
MVSA_Single/data/1567.jpg,positive
MVSA_Single/data/1568.jpg,neutral
MVSA_Single/data/1569.jpg,positive
MVSA_Single/data/1570.jpg,positive
MVSA_Single/data/1571.jpg,negative
MVSA_Single/data/1572.jpg,negative
MVSA_Single/data/1573.jpg,negative
MVSA_Single/data/1574.jpg,neutral
MVSA_Single/data/1575.jpg,negative
MVSA_Single/data/1576.jpg,negative
MVSA_Single/data/1577.jpg,negative
MVSA_Single/data/1578.jpg,neutral
MVSA_Single/data/1579.jpg,neutral
MVSA_Single/data/1580.jpg,positive
MVSA_Single/data/1581.jpg,neutral
MVSA_Single/data/1582.jpg,positive
MVSA_Single/data/1583.jpg,negative
MVSA_Single/data/1584.jpg,positive
MVSA_Single/data/1585.jpg,positive
MVSA_Single/data/1586.jpg,neutral
MVSA_Single/data/1587.jpg,positive
MVSA_Single/data/1588.jpg,neutral
MVSA_Single/data/1589.jpg,negative
MVSA_Single/data/1590.jpg,negative
MVSA_Single/data/1591.jpg,positive
MVSA_Single/data/1592.jpg,negative
MVSA_Single/data/1593.jpg,negative
MVSA_Single/data/1594.jpg,neutral
MVSA_Single/data/1595.jpg,positive
MVSA_Single/data/1596.jpg,positive
MVSA_Single/data/1597.jpg,positive
MVSA_Single/data/1598.jpg,positive
MVSA_Single/data/1599.jpg,neutral
MVSA_Single/data/1600.jpg,positive
MVSA_Single/data/1601.jpg,positive
MVSA_Single/data/1602.jpg,negative
MVSA_Single/data/1603.jpg,neutral
MVSA_Single/data/1604.jpg,positive
MVSA_Single/data/1605.jpg,positive
MVSA_Single/data/1606.jpg,positive
MVSA_Single/data/1607.jpg,negative
MVSA_Single/data/1608.jpg,positive
MVSA_Single/data/1609.jpg,positive
MVSA_Single/data/1610.jpg,positive
MVSA_Single/data/1611.jpg,positive
MVSA_Single/data/1612.jpg,neutral
MVSA_Single/data/1613.jpg,positive
MVSA_Single/data/1614.jpg,neutral
MVSA_Single/data/1615.jpg,positive
MVSA_Single/data/1616.jpg,positive
MVSA_Single/data/1617.jpg,positive
MVSA_Single/data/1618.jpg,positive
MVSA_Single/data/1619.jpg,positive
MVSA_Single/data/1620.jpg,neutral
MVSA_Single/data/1621.jpg,neutral
MVSA_Single/data/1622.jpg,neutral
MVSA_Single/data/1623.jpg,positive
MVSA_Single/data/1624.jpg,positive
MVSA_Single/data/1625.jpg,positive
MVSA_Single/data/1626.jpg,positive
MVSA_Single/data/1627.jpg,negative
MVSA_Single/data/1628.jpg,positive
MVSA_Single/data/1629.jpg,positive
MVSA_Single/data/1630.jpg,positive
MVSA_Single/data/1631.jpg,positive
MVSA_Single/data/1632.jpg,positive
MVSA_Single/data/1633.jpg,positive
MVSA_Single/data/1634.jpg,positive
MVSA_Single/data/1635.jpg,negative
MVSA_Single/data/1636.jpg,positive
MVSA_Single/data/1637.jpg,positive
MVSA_Single/data/1638.jpg,positive
MVSA_Single/data/1639.jpg,positive
MVSA_Single/data/1640.jpg,positive
MVSA_Single/data/1641.jpg,positive
MVSA_Single/data/1642.jpg,positive
MVSA_Single/data/1643.jpg,positive
MVSA_Single/data/1644.jpg,positive
MVSA_Single/data/1645.jpg,positive
MVSA_Single/data/1646.jpg,positive
MVSA_Single/data/1647.jpg,positive
MVSA_Single/data/1648.jpg,positive
MVSA_Single/data/1649.jpg,neutral
MVSA_Single/data/1650.jpg,positive
MVSA_Single/data/1651.jpg,positive
MVSA_Single/data/1652.jpg,positive
MVSA_Single/data/1653.jpg,positive
MVSA_Single/data/1654.jpg,positive
MVSA_Single/data/1655.jpg,negative
MVSA_Single/data/1656.jpg,negative
MVSA_Single/data/1657.jpg,positive
MVSA_Single/data/1658.jpg,neutral
MVSA_Single/data/1659.jpg,positive
MVSA_Single/data/1660.jpg,negative
MVSA_Single/data/1661.jpg,neutral
MVSA_Single/data/1662.jpg,neutral
MVSA_Single/data/1663.jpg,neutral
MVSA_Single/data/1664.jpg,positive
MVSA_Single/data/1665.jpg,positive
MVSA_Single/data/1666.jpg,positive
MVSA_Single/data/1667.jpg,negative
MVSA_Single/data/1668.jpg,positive
MVSA_Single/data/1669.jpg,positive
MVSA_Single/data/1670.jpg,neutral
MVSA_Single/data/1671.jpg,positive
MVSA_Single/data/1672.jpg,positive
MVSA_Single/data/1673.jpg,positive
MVSA_Single/data/1674.jpg,neutral
MVSA_Single/data/1675.jpg,neutral
MVSA_Single/data/1676.jpg,negative
MVSA_Single/data/1677.jpg,neutral
MVSA_Single/data/1678.jpg,positive
MVSA_Single/data/1679.jpg,positive
MVSA_Single/data/1680.jpg,positive
MVSA_Single/data/1681.jpg,negative
MVSA_Single/data/1682.jpg,positive
MVSA_Single/data/1683.jpg,positive
MVSA_Single/data/1684.jpg,positive
MVSA_Single/data/1685.jpg,positive
MVSA_Single/data/1686.jpg,positive
MVSA_Single/data/1687.jpg,positive
MVSA_Single/data/1688.jpg,positive
MVSA_Single/data/1689.jpg,negative
MVSA_Single/data/1690.jpg,positive
MVSA_Single/data/1691.jpg,neutral
MVSA_Single/data/1692.jpg,neutral
MVSA_Single/data/1693.jpg,negative
MVSA_Single/data/1694.jpg,negative
MVSA_Single/data/1695.jpg,negative
MVSA_Single/data/1696.jpg,positive
MVSA_Single/data/1697.jpg,negative
MVSA_Single/data/1698.jpg,negative
MVSA_Single/data/1699.jpg,neutral
MVSA_Single/data/1700.jpg,positive
MVSA_Single/data/1701.jpg,positive
MVSA_Single/data/1702.jpg,positive
MVSA_Single/data/1703.jpg,negative
MVSA_Single/data/1704.jpg,positive
MVSA_Single/data/1705.jpg,negative
MVSA_Single/data/1706.jpg,positive
MVSA_Single/data/1707.jpg,negative
MVSA_Single/data/1708.jpg,positive
MVSA_Single/data/1709.jpg,positive
MVSA_Single/data/1710.jpg,negative
MVSA_Single/data/1711.jpg,positive
MVSA_Single/data/1712.jpg,negative
MVSA_Single/data/1713.jpg,negative
MVSA_Single/data/1714.jpg,neutral
MVSA_Single/data/1715.jpg,positive
MVSA_Single/data/1716.jpg,positive
MVSA_Single/data/1717.jpg,positive
MVSA_Single/data/1718.jpg,positive
MVSA_Single/data/1719.jpg,positive
MVSA_Single/data/1720.jpg,positive
MVSA_Single/data/1721.jpg,positive
MVSA_Single/data/1722.jpg,neutral
MVSA_Single/data/1723.jpg,positive
MVSA_Single/data/1724.jpg,positive
MVSA_Single/data/1725.jpg,positive
MVSA_Single/data/1726.jpg,positive
MVSA_Single/data/1727.jpg,positive
MVSA_Single/data/1728.jpg,positive
MVSA_Single/data/1729.jpg,positive
MVSA_Single/data/1730.jpg,negative
MVSA_Single/data/1731.jpg,positive
MVSA_Single/data/1732.jpg,positive
MVSA_Single/data/1733.jpg,positive
MVSA_Single/data/1734.jpg,negative
MVSA_Single/data/1735.jpg,negative
MVSA_Single/data/1736.jpg,positive
MVSA_Single/data/1737.jpg,positive
MVSA_Single/data/1738.jpg,negative
MVSA_Single/data/1739.jpg,negative
MVSA_Single/data/1740.jpg,negative
MVSA_Single/data/1741.jpg,negative
MVSA_Single/data/1742.jpg,positive
MVSA_Single/data/1743.jpg,positive
MVSA_Single/data/1744.jpg,positive
MVSA_Single/data/1745.jpg,positive
MVSA_Single/data/1746.jpg,positive
MVSA_Single/data/1747.jpg,positive
MVSA_Single/data/1748.jpg,positive
MVSA_Single/data/1749.jpg,positive
MVSA_Single/data/1750.jpg,positive
MVSA_Single/data/1751.jpg,positive
MVSA_Single/data/1752.jpg,positive
MVSA_Single/data/1753.jpg,positive
MVSA_Single/data/1754.jpg,neutral
MVSA_Single/data/1755.jpg,negative
MVSA_Single/data/1756.jpg,positive
MVSA_Single/data/1757.jpg,positive
MVSA_Single/data/1758.jpg,positive
MVSA_Single/data/1759.jpg,positive
MVSA_Single/data/1760.jpg,positive
MVSA_Single/data/1761.jpg,negative
MVSA_Single/data/1762.jpg,negative
MVSA_Single/data/1763.jpg,positive
MVSA_Single/data/1764.jpg,positive
MVSA_Single/data/1765.jpg,positive
MVSA_Single/data/1766.jpg,positive
MVSA_Single/data/1767.jpg,positive
MVSA_Single/data/1768.jpg,negative
MVSA_Single/data/1769.jpg,negative
MVSA_Single/data/1770.jpg,negative
MVSA_Single/data/1771.jpg,positive
MVSA_Single/data/1772.jpg,positive
MVSA_Single/data/1773.jpg,positive
MVSA_Single/data/1774.jpg,neutral
MVSA_Single/data/1775.jpg,negative
MVSA_Single/data/1776.jpg,negative
MVSA_Single/data/1777.jpg,negative
MVSA_Single/data/1778.jpg,negative
MVSA_Single/data/1779.jpg,negative
MVSA_Single/data/1780.jpg,negative
MVSA_Single/data/1781.jpg,neutral
MVSA_Single/data/1782.jpg,negative
MVSA_Single/data/1783.jpg,negative
MVSA_Single/data/1784.jpg,negative
MVSA_Single/data/1785.jpg,negative
MVSA_Single/data/1786.jpg,positive
MVSA_Single/data/1787.jpg,positive
MVSA_Single/data/1788.jpg,positive
MVSA_Single/data/1789.jpg,positive
MVSA_Single/data/1790.jpg,positive
MVSA_Single/data/1791.jpg,negative
MVSA_Single/data/1792.jpg,positive
MVSA_Single/data/1793.jpg,positive
MVSA_Single/data/1794.jpg,positive
MVSA_Single/data/1795.jpg,positive
MVSA_Single/data/1796.jpg,positive
MVSA_Single/data/1797.jpg,positive
MVSA_Single/data/1798.jpg,positive
MVSA_Single/data/1799.jpg,positive
MVSA_Single/data/1800.jpg,neutral
MVSA_Single/data/1801.jpg,positive
MVSA_Single/data/1802.jpg,positive
MVSA_Single/data/1803.jpg,positive
MVSA_Single/data/1804.jpg,positive
MVSA_Single/data/1805.jpg,positive
MVSA_Single/data/1806.jpg,positive
MVSA_Single/data/1807.jpg,negative
MVSA_Single/data/1808.jpg,neutral
MVSA_Single/data/1809.jpg,negative
MVSA_Single/data/1810.jpg,positive
MVSA_Single/data/1811.jpg,negative
MVSA_Single/data/1812.jpg,negative
MVSA_Single/data/1813.jpg,positive
MVSA_Single/data/1814.jpg,positive
MVSA_Single/data/1815.jpg,positive
MVSA_Single/data/1816.jpg,positive
MVSA_Single/data/1817.jpg,positive
MVSA_Single/data/1818.jpg,negative
MVSA_Single/data/1819.jpg,negative
MVSA_Single/data/1820.jpg,positive
MVSA_Single/data/1821.jpg,positive
MVSA_Single/data/1822.jpg,negative
MVSA_Single/data/1823.jpg,negative
MVSA_Single/data/1824.jpg,positive
MVSA_Single/data/1825.jpg,positive
MVSA_Single/data/1826.jpg,positive
MVSA_Single/data/1827.jpg,positive
MVSA_Single/data/1828.jpg,positive
MVSA_Single/data/1829.jpg,negative
MVSA_Single/data/1830.jpg,positive
MVSA_Single/data/1831.jpg,positive
MVSA_Single/data/1832.jpg,negative
MVSA_Single/data/1833.jpg,positive
MVSA_Single/data/1834.jpg,negative
MVSA_Single/data/1835.jpg,negative
MVSA_Single/data/1836.jpg,positive
MVSA_Single/data/1837.jpg,neutral
MVSA_Single/data/1838.jpg,negative
MVSA_Single/data/1839.jpg,negative
MVSA_Single/data/1840.jpg,negative
MVSA_Single/data/1841.jpg,negative
MVSA_Single/data/1842.jpg,positive
MVSA_Single/data/1843.jpg,positive
MVSA_Single/data/1844.jpg,positive
MVSA_Single/data/1845.jpg,positive
MVSA_Single/data/1846.jpg,neutral
MVSA_Single/data/1847.jpg,positive
MVSA_Single/data/1848.jpg,positive
MVSA_Single/data/1849.jpg,positive
MVSA_Single/data/1850.jpg,neutral
MVSA_Single/data/1851.jpg,negative
MVSA_Single/data/1852.jpg,positive
MVSA_Single/data/1853.jpg,neutral
MVSA_Single/data/1854.jpg,negative
MVSA_Single/data/1855.jpg,negative
MVSA_Single/data/1856.jpg,negative
MVSA_Single/data/1857.jpg,negative
MVSA_Single/data/1858.jpg,neutral
MVSA_Single/data/1859.jpg,positive
MVSA_Single/data/1860.jpg,positive
MVSA_Single/data/1861.jpg,positive
MVSA_Single/data/1862.jpg,neutral
MVSA_Single/data/1863.jpg,positive
MVSA_Single/data/1864.jpg,positive
MVSA_Single/data/1865.jpg,negative
MVSA_Single/data/1866.jpg,neutral
MVSA_Single/data/1867.jpg,positive
MVSA_Single/data/1868.jpg,positive
MVSA_Single/data/1869.jpg,positive
MVSA_Single/data/1870.jpg,neutral
MVSA_Single/data/1871.jpg,neutral
MVSA_Single/data/1872.jpg,neutral
MVSA_Single/data/1873.jpg,negative
MVSA_Single/data/1874.jpg,positive
MVSA_Single/data/1875.jpg,negative
MVSA_Single/data/1876.jpg,neutral
MVSA_Single/data/1877.jpg,positive
MVSA_Single/data/1878.jpg,negative
MVSA_Single/data/1879.jpg,positive
MVSA_Single/data/1880.jpg,positive
MVSA_Single/data/1881.jpg,negative
MVSA_Single/data/1882.jpg,positive
MVSA_Single/data/1883.jpg,negative
MVSA_Single/data/1884.jpg,neutral
MVSA_Single/data/1885.jpg,negative
MVSA_Single/data/1886.jpg,negative
MVSA_Single/data/1887.jpg,positive
MVSA_Single/data/1888.jpg,positive
MVSA_Single/data/1889.jpg,positive
MVSA_Single/data/1890.jpg,positive
MVSA_Single/data/1891.jpg,negative
MVSA_Single/data/1892.jpg,negative
MVSA_Single/data/1893.jpg,negative
MVSA_Single/data/1894.jpg,negative
MVSA_Single/data/1895.jpg,negative
MVSA_Single/data/1896.jpg,negative
MVSA_Single/data/1897.jpg,positive
MVSA_Single/data/1898.jpg,positive
MVSA_Single/data/1899.jpg,positive
MVSA_Single/data/1900.jpg,positive
MVSA_Single/data/1901.jpg,positive
MVSA_Single/data/1902.jpg,negative
MVSA_Single/data/1903.jpg,positive
MVSA_Single/data/1904.jpg,neutral
MVSA_Single/data/1905.jpg,neutral
MVSA_Single/data/1906.jpg,negative
MVSA_Single/data/1907.jpg,positive
MVSA_Single/data/1908.jpg,negative
MVSA_Single/data/1909.jpg,neutral
MVSA_Single/data/1910.jpg,negative
MVSA_Single/data/1911.jpg,neutral
MVSA_Single/data/1912.jpg,neutral
MVSA_Single/data/1913.jpg,negative
MVSA_Single/data/1914.jpg,negative
MVSA_Single/data/1915.jpg,positive
MVSA_Single/data/1916.jpg,neutral
MVSA_Single/data/1917.jpg,positive
MVSA_Single/data/1918.jpg,positive
MVSA_Single/data/1919.jpg,negative
MVSA_Single/data/1920.jpg,positive
MVSA_Single/data/1921.jpg,positive
MVSA_Single/data/1922.jpg,positive
MVSA_Single/data/1923.jpg,positive
MVSA_Single/data/1924.jpg,negative
MVSA_Single/data/1925.jpg,positive
MVSA_Single/data/1926.jpg,negative
MVSA_Single/data/1927.jpg,negative
MVSA_Single/data/1928.jpg,negative
MVSA_Single/data/1929.jpg,neutral
MVSA_Single/data/1930.jpg,positive
MVSA_Single/data/1931.jpg,positive
MVSA_Single/data/1932.jpg,negative
MVSA_Single/data/1933.jpg,positive
MVSA_Single/data/1934.jpg,positive
MVSA_Single/data/1935.jpg,positive
MVSA_Single/data/1936.jpg,neutral
MVSA_Single/data/1937.jpg,negative
MVSA_Single/data/1938.jpg,positive
MVSA_Single/data/1939.jpg,positive
MVSA_Single/data/1940.jpg,negative
MVSA_Single/data/1941.jpg,positive
MVSA_Single/data/1942.jpg,positive
MVSA_Single/data/1943.jpg,negative
MVSA_Single/data/1944.jpg,positive
MVSA_Single/data/1945.jpg,negative
MVSA_Single/data/1946.jpg,negative
MVSA_Single/data/1947.jpg,negative
MVSA_Single/data/1948.jpg,negative
MVSA_Single/data/1949.jpg,positive
MVSA_Single/data/1950.jpg,negative
MVSA_Single/data/1951.jpg,negative
MVSA_Single/data/1952.jpg,negative
MVSA_Single/data/1953.jpg,neutral
MVSA_Single/data/1954.jpg,positive
MVSA_Single/data/1955.jpg,negative
MVSA_Single/data/1956.jpg,positive
MVSA_Single/data/1957.jpg,negative
MVSA_Single/data/1958.jpg,negative
MVSA_Single/data/1959.jpg,negative
MVSA_Single/data/1960.jpg,positive
MVSA_Single/data/1961.jpg,negative
MVSA_Single/data/1962.jpg,positive
MVSA_Single/data/1963.jpg,positive
MVSA_Single/data/1964.jpg,neutral
MVSA_Single/data/1965.jpg,positive
MVSA_Single/data/1966.jpg,positive
MVSA_Single/data/1967.jpg,negative
MVSA_Single/data/1968.jpg,positive
MVSA_Single/data/1969.jpg,neutral
MVSA_Single/data/1970.jpg,positive
MVSA_Single/data/1971.jpg,positive
MVSA_Single/data/1972.jpg,negative
MVSA_Single/data/1973.jpg,positive
MVSA_Single/data/1974.jpg,negative
MVSA_Single/data/1975.jpg,positive
MVSA_Single/data/1976.jpg,positive
MVSA_Single/data/1977.jpg,negative
MVSA_Single/data/1978.jpg,negative
MVSA_Single/data/1979.jpg,positive
MVSA_Single/data/1980.jpg,positive
MVSA_Single/data/1981.jpg,positive
MVSA_Single/data/1982.jpg,neutral
MVSA_Single/data/1983.jpg,positive
MVSA_Single/data/1984.jpg,positive
MVSA_Single/data/1985.jpg,positive
MVSA_Single/data/1986.jpg,positive
MVSA_Single/data/1987.jpg,positive
MVSA_Single/data/1988.jpg,positive
MVSA_Single/data/1989.jpg,positive
MVSA_Single/data/1990.jpg,positive
MVSA_Single/data/1991.jpg,positive
MVSA_Single/data/1992.jpg,negative
MVSA_Single/data/1993.jpg,positive
MVSA_Single/data/1994.jpg,negative
MVSA_Single/data/1995.jpg,positive
MVSA_Single/data/1996.jpg,positive
MVSA_Single/data/1997.jpg,positive
MVSA_Single/data/1998.jpg,positive
MVSA_Single/data/1999.jpg,positive
MVSA_Single/data/2000.jpg,positive
MVSA_Single/data/2001.jpg,negative
MVSA_Single/data/2002.jpg,negative
MVSA_Single/data/2003.jpg,positive
MVSA_Single/data/2004.jpg,neutral
MVSA_Single/data/2005.jpg,neutral
MVSA_Single/data/2006.jpg,positive
MVSA_Single/data/2007.jpg,neutral
MVSA_Single/data/2008.jpg,positive
MVSA_Single/data/2009.jpg,positive
MVSA_Single/data/2010.jpg,positive
MVSA_Single/data/2011.jpg,positive
MVSA_Single/data/2012.jpg,neutral
MVSA_Single/data/2013.jpg,negative
MVSA_Single/data/2014.jpg,positive
MVSA_Single/data/2015.jpg,negative
MVSA_Single/data/2016.jpg,neutral
MVSA_Single/data/2017.jpg,positive
MVSA_Single/data/2018.jpg,positive
MVSA_Single/data/2019.jpg,positive
MVSA_Single/data/2020.jpg,positive
MVSA_Single/data/2021.jpg,positive
MVSA_Single/data/2022.jpg,positive
MVSA_Single/data/2023.jpg,positive
MVSA_Single/data/2024.jpg,neutral
MVSA_Single/data/2025.jpg,negative
MVSA_Single/data/2026.jpg,negative
MVSA_Single/data/2027.jpg,positive
MVSA_Single/data/2028.jpg,positive
MVSA_Single/data/2029.jpg,negative
MVSA_Single/data/2030.jpg,positive
MVSA_Single/data/2031.jpg,positive
MVSA_Single/data/2032.jpg,positive
MVSA_Single/data/2033.jpg,neutral
MVSA_Single/data/2034.jpg,positive
MVSA_Single/data/2035.jpg,positive
MVSA_Single/data/2036.jpg,positive
MVSA_Single/data/2037.jpg,negative
MVSA_Single/data/2038.jpg,neutral
MVSA_Single/data/2039.jpg,negative
MVSA_Single/data/2040.jpg,negative
MVSA_Single/data/2041.jpg,positive
MVSA_Single/data/2042.jpg,neutral
MVSA_Single/data/2043.jpg,positive
MVSA_Single/data/2044.jpg,neutral
MVSA_Single/data/2045.jpg,positive
MVSA_Single/data/2046.jpg,positive
MVSA_Single/data/2047.jpg,positive
MVSA_Single/data/2048.jpg,positive
MVSA_Single/data/2049.jpg,positive
MVSA_Single/data/2050.jpg,positive
MVSA_Single/data/2051.jpg,positive
MVSA_Single/data/2052.jpg,neutral
MVSA_Single/data/2053.jpg,positive
MVSA_Single/data/2054.jpg,neutral
MVSA_Single/data/2055.jpg,neutral
MVSA_Single/data/2056.jpg,neutral
MVSA_Single/data/2057.jpg,neutral
MVSA_Single/data/2058.jpg,neutral
MVSA_Single/data/2059.jpg,positive
MVSA_Single/data/2060.jpg,neutral
MVSA_Single/data/2061.jpg,positive
MVSA_Single/data/2062.jpg,positive
MVSA_Single/data/2063.jpg,neutral
MVSA_Single/data/2064.jpg,negative
MVSA_Single/data/2065.jpg,positive
MVSA_Single/data/2066.jpg,positive
MVSA_Single/data/2067.jpg,negative
MVSA_Single/data/2068.jpg,negative
MVSA_Single/data/2069.jpg,negative
MVSA_Single/data/2070.jpg,negative
MVSA_Single/data/2071.jpg,positive
MVSA_Single/data/2072.jpg,positive
MVSA_Single/data/2073.jpg,negative
MVSA_Single/data/2074.jpg,positive
MVSA_Single/data/2075.jpg,neutral
MVSA_Single/data/2076.jpg,neutral
MVSA_Single/data/2077.jpg,neutral
MVSA_Single/data/2078.jpg,negative
MVSA_Single/data/2079.jpg,positive
MVSA_Single/data/2080.jpg,positive
MVSA_Single/data/2081.jpg,positive
MVSA_Single/data/2082.jpg,positive
MVSA_Single/data/2083.jpg,negative
MVSA_Single/data/2084.jpg,neutral
MVSA_Single/data/2085.jpg,positive
MVSA_Single/data/2086.jpg,positive
MVSA_Single/data/2087.jpg,negative
MVSA_Single/data/2088.jpg,positive
MVSA_Single/data/2089.jpg,positive
MVSA_Single/data/2090.jpg,positive
MVSA_Single/data/2091.jpg,negative
MVSA_Single/data/2092.jpg,positive
MVSA_Single/data/2093.jpg,positive
MVSA_Single/data/2094.jpg,positive
MVSA_Single/data/2095.jpg,neutral
MVSA_Single/data/2096.jpg,positive
MVSA_Single/data/2097.jpg,positive
MVSA_Single/data/2098.jpg,positive
MVSA_Single/data/2099.jpg,negative
MVSA_Single/data/2100.jpg,negative
MVSA_Single/data/2101.jpg,positive
MVSA_Single/data/2102.jpg,neutral
MVSA_Single/data/2103.jpg,positive
MVSA_Single/data/2104.jpg,negative
MVSA_Single/data/2105.jpg,negative
MVSA_Single/data/2106.jpg,positive
MVSA_Single/data/2107.jpg,negative
MVSA_Single/data/2108.jpg,positive
MVSA_Single/data/2109.jpg,positive
MVSA_Single/data/2110.jpg,neutral
MVSA_Single/data/2111.jpg,neutral
MVSA_Single/data/2112.jpg,positive
MVSA_Single/data/2113.jpg,negative
MVSA_Single/data/2114.jpg,negative
MVSA_Single/data/2115.jpg,negative
MVSA_Single/data/2116.jpg,positive
MVSA_Single/data/2117.jpg,positive
MVSA_Single/data/2118.jpg,negative
MVSA_Single/data/2119.jpg,neutral
MVSA_Single/data/2120.jpg,positive
MVSA_Single/data/2121.jpg,positive
MVSA_Single/data/2122.jpg,positive
MVSA_Single/data/2123.jpg,positive
MVSA_Single/data/2124.jpg,negative
MVSA_Single/data/2125.jpg,negative
MVSA_Single/data/2126.jpg,negative
MVSA_Single/data/2127.jpg,negative
MVSA_Single/data/2128.jpg,negative
MVSA_Single/data/2129.jpg,neutral
